cpus,threadspercpu,percentile,time
1,1,99.990000,30
1,1,99.999000,155
1,1,100.000000,155
1,2,1.000000,24
1,2,2.000000,24
1,2,3.000000,24
1,2,4.000000,24
1,2,5.000000,24
1,2,6.000000,24
1,2,7.000000,24
1,2,8.000000,24
1,2,9.000000,24
1,2,10.000000,24
1,2,11.000000,24
1,2,12.000000,24
1,2,13.000000,24
1,2,14.000000,24
1,2,15.000000,24
1,2,16.000000,24
1,2,17.000000,24
1,2,18.000000,24
1,2,19.000000,25
1,2,20.000000,25
1,2,21.000000,25
1,2,22.000000,25
1,2,23.000000,25
1,2,24.000000,25
1,2,25.000000,25
1,2,26.000000,25
1,2,27.000000,25
1,2,28.000000,25
1,2,29.000000,25
1,2,30.000000,25
1,2,31.000000,25
1,2,32.000000,25
1,2,33.000000,25
1,2,34.000000,25
1,2,35.000000,25
1,2,36.000000,25
1,2,37.000000,25
1,2,38.000000,25
1,2,39.000000,25
1,2,40.000000,25
1,2,41.000000,25
1,2,42.000000,25
1,2,43.000000,25
1,2,44.000000,25
1,2,45.000000,25
1,2,46.000000,25
1,2,47.000000,25
1,2,48.000000,25
1,2,49.000000,25
1,2,50.000000,25
1,2,51.000000,25
1,2,52.000000,25
1,2,53.000000,25
1,2,54.000000,25
1,2,55.000000,25
1,2,56.000000,25
1,2,57.000000,25
1,2,58.000000,25
1,2,59.000000,25
1,2,60.000000,25
1,2,61.000000,25
1,2,62.000000,25
1,2,63.000000,25
1,2,64.000000,25
1,2,65.000000,25
1,2,66.000000,25
1,2,67.000000,25
1,2,68.000000,25
1,2,69.000000,25
1,2,70.000000,25
1,2,71.000000,25
1,2,72.000000,25
1,2,73.000000,25
1,2,74.000000,25
1,2,75.000000,25
1,2,76.000000,25
1,2,77.000000,26
1,2,78.000000,26
1,2,79.000000,26
1,2,80.000000,26
1,2,81.000000,26
1,2,82.000000,26
1,2,83.000000,26
1,2,84.000000,26
1,2,85.000000,26
1,2,86.000000,26
1,2,87.000000,26
1,2,88.000000,26
1,2,89.000000,26
1,2,90.000000,26
1,2,91.000000,26
1,2,92.000000,26
1,2,93.000000,26
1,2,94.000000,26
1,2,95.000000,26
1,2,96.000000,26
1,2,97.000000,26
1,2,98.000000,26
1,2,99.000000,27
1,2,99.900000,28
1,2,99.990000,31
1,2,99.999000,34399
1,2,100.000000,34399
2,1,1.000000,24
2,1,2.000000,24
2,1,3.000000,24
2,1,4.000000,24
2,1,5.000000,24
2,1,6.000000,24
2,1,7.000000,24
2,1,8.000000,24
2,1,9.000000,24
2,1,10.000000,24
2,1,11.000000,24
2,1,12.000000,24
2,1,13.000000,24
2,1,14.000000,24
2,1,15.000000,25
2,1,16.000000,25
2,1,17.000000,25
2,1,18.000000,25
2,1,19.000000,25
2,1,20.000000,25
2,1,21.000000,25
2,1,22.000000,25
2,1,23.000000,25
2,1,24.000000,25
2,1,25.000000,25
2,1,26.000000,25
2,1,27.000000,25
2,1,28.000000,25
2,1,29.000000,25
2,1,30.000000,25
2,1,31.000000,25
2,1,32.000000,25
2,1,33.000000,25
2,1,34.000000,25
2,1,35.000000,25
2,1,36.000000,25
2,1,37.000000,25
2,1,38.000000,25
2,1,39.000000,25
2,1,40.000000,25
2,1,41.000000,25
2,1,42.000000,25
2,1,43.000000,25
2,1,44.000000,25
2,1,45.000000,25
2,1,46.000000,25
2,1,47.000000,25
2,1,48.000000,25
2,1,49.000000,25
2,1,50.000000,25
2,1,51.000000,25
2,1,52.000000,26
2,1,53.000000,26
2,1,54.000000,26
2,1,55.000000,26
2,1,56.000000,26
2,1,57.000000,26
2,1,58.000000,26
2,1,59.000000,26
2,1,60.000000,26
2,1,61.000000,26
2,1,62.000000,26
2,1,63.000000,27
2,1,64.000000,28
2,1,65.000000,29
2,1,66.000000,32
2,1,67.000000,65
2,1,68.000000,66
2,1,69.000000,66
2,1,70.000000,67
2,1,71.000000,70
2,1,72.000000,73
2,1,73.000000,80
2,1,74.000000,100
2,1,75.000000,101
2,1,76.000000,107
2,1,77.000000,110
2,1,78.000000,111
2,1,79.000000,112
2,1,80.000000,113
2,1,81.000000,114
2,1,82.000000,116
2,1,83.000000,123
2,1,84.000000,292
2,1,85.000000,308
2,1,86.000000,317
2,1,87.000000,321
2,1,88.000000,323
2,1,89.000000,327
2,1,90.000000,333
2,1,91.000000,336
2,1,92.000000,338
2,1,93.000000,361
2,1,94.000000,420
2,1,95.000000,438
2,1,96.000000,600
2,1,97.000000,634
2,1,98.000000,641
2,1,99.000000,695
2,1,99.900000,1011
2,1,99.990000,12911
2,1,99.999000,34207
2,1,100.000000,34207
2,2,1.000000,24
2,2,2.000000,24
2,2,3.000000,24
2,2,4.000000,24
2,2,5.000000,25
2,2,6.000000,25
2,2,7.000000,25
2,2,8.000000,25
2,2,9.000000,25
2,2,10.000000,25
2,2,11.000000,25
2,2,12.000000,25
2,2,13.000000,25
2,2,14.000000,25
2,2,15.000000,25
2,2,16.000000,25
2,2,17.000000,25
2,2,18.000000,25
2,2,19.000000,26
2,2,20.000000,26
2,2,21.000000,26
2,2,22.000000,26
2,2,23.000000,27
2,2,24.000000,28
2,2,25.000000,29
2,2,26.000000,30
2,2,27.000000,31
2,2,28.000000,32
2,2,29.000000,52
2,2,30.000000,65
2,2,31.000000,65
2,2,32.000000,66
2,2,33.000000,66
2,2,34.000000,66
2,2,35.000000,67
2,2,36.000000,67
2,2,37.000000,67
2,2,38.000000,68
2,2,39.000000,68
2,2,40.000000,71
2,2,41.000000,73
2,2,42.000000,74
2,2,43.000000,77
2,2,44.000000,83
2,2,45.000000,99
2,2,46.000000,100
2,2,47.000000,101
2,2,48.000000,103
2,2,49.000000,107
2,2,50.000000,109
2,2,51.000000,110
2,2,52.000000,111
2,2,53.000000,112
2,2,54.000000,112
2,2,55.000000,113
2,2,56.000000,113
2,2,57.000000,114
2,2,58.000000,115
2,2,59.000000,116
2,2,60.000000,117
2,2,61.000000,118
2,2,62.000000,119
2,2,63.000000,124
2,2,64.000000,131
2,2,65.000000,296
2,2,66.000000,301
2,2,67.000000,308
2,2,68.000000,311
2,2,69.000000,316
2,2,70.000000,319
2,2,71.000000,320
2,2,72.000000,322
2,2,73.000000,323
2,2,74.000000,324
2,2,75.000000,326
2,2,76.000000,330
2,2,77.000000,332
2,2,78.000000,334
2,2,79.000000,335
2,2,80.000000,335
2,2,81.000000,336
2,2,82.000000,337
2,2,83.000000,339
2,2,84.000000,342
2,2,85.000000,359
2,2,86.000000,391
2,2,87.000000,422
2,2,88.000000,436
2,2,89.000000,439
2,2,90.000000,443
2,2,91.000000,475
2,2,92.000000,604
2,2,93.000000,625
2,2,94.000000,635
2,2,95.000000,638
2,2,96.000000,641
2,2,97.000000,660
2,2,98.000000,679
2,2,99.000000,893
2,2,99.900000,1036
2,2,99.990000,17455
2,2,99.999000,32255
2,2,100.000000,32255
3,1,1.000000,24
3,1,2.000000,24
3,1,3.000000,24
3,1,4.000000,24
3,1,5.000000,25
3,1,6.000000,25
3,1,7.000000,25
3,1,8.000000,25
3,1,9.000000,25
3,1,10.000000,25
3,1,11.000000,25
3,1,12.000000,25
3,1,13.000000,25
3,1,14.000000,25
3,1,15.000000,25
3,1,16.000000,25
3,1,17.000000,25
3,1,18.000000,25
3,1,19.000000,25
3,1,20.000000,25
3,1,21.000000,25
3,1,22.000000,25
3,1,23.000000,25
3,1,24.000000,25
3,1,25.000000,25
3,1,26.000000,26
3,1,27.000000,26
3,1,28.000000,26
3,1,29.000000,26
3,1,30.000000,26
3,1,31.000000,26
3,1,32.000000,26
3,1,33.000000,26
3,1,34.000000,26
3,1,35.000000,26
3,1,36.000000,26
3,1,37.000000,27
3,1,38.000000,27
3,1,39.000000,27
3,1,40.000000,27
3,1,41.000000,27
3,1,42.000000,27
3,1,43.000000,27
3,1,44.000000,27
3,1,45.000000,27
3,1,46.000000,27
3,1,47.000000,27
3,1,48.000000,27
3,1,49.000000,28
3,1,50.000000,28
3,1,51.000000,28
3,1,52.000000,28
3,1,53.000000,28
3,1,54.000000,28
3,1,55.000000,28
3,1,56.000000,28
3,1,57.000000,28
3,1,58.000000,28
3,1,59.000000,29
3,1,60.000000,42
3,1,61.000000,43
3,1,62.000000,47
3,1,63.000000,51
3,1,64.000000,52
3,1,65.000000,53
3,1,66.000000,55
3,1,67.000000,67
3,1,68.000000,69
3,1,69.000000,70
3,1,70.000000,71
3,1,71.000000,72
3,1,72.000000,80
3,1,73.000000,93
3,1,74.000000,100
3,1,75.000000,104
3,1,76.000000,111
3,1,77.000000,121
3,1,78.000000,150
3,1,79.000000,314
3,1,80.000000,354
3,1,81.000000,373
3,1,82.000000,398
3,1,83.000000,429
3,1,84.000000,449
3,1,85.000000,466
3,1,86.000000,488
3,1,87.000000,514
3,1,88.000000,543
3,1,89.000000,575
3,1,90.000000,614
3,1,91.000000,669
3,1,92.000000,716
3,1,93.000000,754
3,1,94.000000,794
3,1,95.000000,866
3,1,96.000000,979
3,1,97.000000,1091
3,1,98.000000,1398
3,1,99.000000,2679
3,1,99.900000,4739
3,1,99.990000,9479
3,1,99.999000,27039
3,1,100.000000,27039
3,2,1.000000,24
3,2,2.000000,24
3,2,3.000000,24
3,2,4.000000,24
3,2,5.000000,24
3,2,6.000000,25
3,2,7.000000,25
3,2,8.000000,25
3,2,9.000000,25
3,2,10.000000,25
3,2,11.000000,25
3,2,12.000000,25
3,2,13.000000,25
3,2,14.000000,25
3,2,15.000000,25
3,2,16.000000,25
3,2,17.000000,25
3,2,18.000000,25
3,2,19.000000,25
3,2,20.000000,25
3,2,21.000000,25
3,2,22.000000,26
3,2,23.000000,26
3,2,24.000000,26
3,2,25.000000,26
3,2,26.000000,26
3,2,27.000000,26
3,2,28.000000,27
3,2,29.000000,27
3,2,30.000000,27
3,2,31.000000,27
3,2,32.000000,27
3,2,33.000000,27
3,2,34.000000,27
3,2,35.000000,27
3,2,36.000000,27
3,2,37.000000,27
3,2,38.000000,27
3,2,39.000000,27
3,2,40.000000,28
3,2,41.000000,28
3,2,42.000000,28
3,2,43.000000,28
3,2,44.000000,28
3,2,45.000000,28
3,2,46.000000,28
3,2,47.000000,28
3,2,48.000000,29
3,2,49.000000,30
3,2,50.000000,42
3,2,51.000000,43
3,2,52.000000,44
3,2,53.000000,48
3,2,54.000000,50
3,2,55.000000,52
3,2,56.000000,53
3,2,57.000000,53
3,2,58.000000,57
3,2,59.000000,64
3,2,60.000000,69
3,2,61.000000,70
3,2,62.000000,70
3,2,63.000000,71
3,2,64.000000,72
3,2,65.000000,78
3,2,66.000000,83
3,2,67.000000,98
3,2,68.000000,101
3,2,69.000000,105
3,2,70.000000,110
3,2,71.000000,118
3,2,72.000000,134
3,2,73.000000,165
3,2,74.000000,326
3,2,75.000000,352
3,2,76.000000,370
3,2,77.000000,388
3,2,78.000000,414
3,2,79.000000,437
3,2,80.000000,455
3,2,81.000000,468
3,2,82.000000,488
3,2,83.000000,508
3,2,84.000000,529
3,2,85.000000,553
3,2,86.000000,577
3,2,87.000000,610
3,2,88.000000,649
3,2,89.000000,689
3,2,90.000000,719
3,2,91.000000,746
3,2,92.000000,773
3,2,93.000000,809
3,2,94.000000,879
3,2,95.000000,961
3,2,96.000000,1046
3,2,97.000000,1174
3,2,98.000000,1582
3,2,99.000000,5979
3,2,99.900000,47519
3,2,99.990000,101375
3,2,99.999000,142207
3,2,100.000000,142207
4,1,1.000000,24
4,1,2.000000,24
4,1,3.000000,24
4,1,4.000000,24
4,1,5.000000,25
4,1,6.000000,25
4,1,7.000000,25
4,1,8.000000,25
4,1,9.000000,25
4,1,10.000000,25
4,1,11.000000,25
4,1,12.000000,25
4,1,13.000000,25
4,1,14.000000,25
4,1,15.000000,25
4,1,16.000000,25
4,1,17.000000,25
4,1,18.000000,26
4,1,19.000000,26
4,1,20.000000,26
4,1,21.000000,26
4,1,22.000000,27
4,1,23.000000,27
4,1,24.000000,27
4,1,25.000000,27
4,1,26.000000,27
4,1,27.000000,27
4,1,28.000000,27
4,1,29.000000,27
4,1,30.000000,28
4,1,31.000000,28
4,1,32.000000,28
4,1,33.000000,28
4,1,34.000000,28
4,1,35.000000,28
4,1,36.000000,28
4,1,37.000000,29
4,1,38.000000,40
4,1,39.000000,43
4,1,40.000000,46
4,1,41.000000,52
4,1,42.000000,54
4,1,43.000000,55
4,1,44.000000,58
4,1,45.000000,62
4,1,46.000000,64
4,1,47.000000,64
4,1,48.000000,65
4,1,49.000000,66
4,1,50.000000,69
4,1,51.000000,71
4,1,52.000000,71
4,1,53.000000,72
4,1,54.000000,73
4,1,55.000000,75
4,1,56.000000,82
4,1,57.000000,93
4,1,58.000000,100
4,1,59.000000,105
4,1,60.000000,111
4,1,61.000000,117
4,1,62.000000,123
4,1,63.000000,136
4,1,64.000000,149
4,1,65.000000,162
4,1,66.000000,312
4,1,67.000000,339
4,1,68.000000,360
4,1,69.000000,371
4,1,70.000000,384
4,1,71.000000,397
4,1,72.000000,418
4,1,73.000000,439
4,1,74.000000,461
4,1,75.000000,479
4,1,76.000000,494
4,1,77.000000,512
4,1,78.000000,535
4,1,79.000000,558
4,1,80.000000,585
4,1,81.000000,612
4,1,82.000000,640
4,1,83.000000,665
4,1,84.000000,688
4,1,85.000000,713
4,1,86.000000,742
4,1,87.000000,772
4,1,88.000000,807
4,1,89.000000,855
4,1,90.000000,917
4,1,91.000000,995
4,1,92.000000,1072
4,1,93.000000,1181
4,1,94.000000,1360
4,1,95.000000,1622
4,1,96.000000,1780
4,1,97.000000,2173
4,1,98.000000,2861
4,1,99.000000,3497
4,1,99.900000,6191
4,1,99.990000,13503
4,1,99.999000,23775
4,1,100.000000,23775
4,2,1.000000,24
4,2,2.000000,25
4,2,3.000000,25
4,2,4.000000,25
4,2,5.000000,25
4,2,6.000000,25
4,2,7.000000,25
4,2,8.000000,26
4,2,9.000000,26
4,2,10.000000,26
4,2,11.000000,27
4,2,12.000000,27
4,2,13.000000,27
4,2,14.000000,27
4,2,15.000000,27
4,2,16.000000,27
4,2,17.000000,27
4,2,18.000000,27
4,2,19.000000,27
4,2,20.000000,28
4,2,21.000000,28
4,2,22.000000,28
4,2,23.000000,28
4,2,24.000000,28
4,2,25.000000,28
4,2,26.000000,28
4,2,27.000000,29
4,2,28.000000,33
4,2,29.000000,40
4,2,30.000000,43
4,2,31.000000,45
4,2,32.000000,51
4,2,33.000000,53
4,2,34.000000,54
4,2,35.000000,55
4,2,36.000000,57
4,2,37.000000,60
4,2,38.000000,63
4,2,39.000000,64
4,2,40.000000,65
4,2,41.000000,69
4,2,42.000000,70
4,2,43.000000,71
4,2,44.000000,72
4,2,45.000000,72
4,2,46.000000,74
4,2,47.000000,77
4,2,48.000000,81
4,2,49.000000,89
4,2,50.000000,95
4,2,51.000000,100
4,2,52.000000,104
4,2,53.000000,109
4,2,54.000000,115
4,2,55.000000,121
4,2,56.000000,129
4,2,57.000000,143
4,2,58.000000,155
4,2,59.000000,178
4,2,60.000000,350
4,2,61.000000,369
4,2,62.000000,382
4,2,63.000000,395
4,2,64.000000,410
4,2,65.000000,434
4,2,66.000000,457
4,2,67.000000,477
4,2,68.000000,494
4,2,69.000000,510
4,2,70.000000,527
4,2,71.000000,545
4,2,72.000000,564
4,2,73.000000,582
4,2,74.000000,603
4,2,75.000000,627
4,2,76.000000,651
4,2,77.000000,674
4,2,78.000000,695
4,2,79.000000,716
4,2,80.000000,738
4,2,81.000000,762
4,2,82.000000,786
4,2,83.000000,815
4,2,84.000000,851
4,2,85.000000,893
4,2,86.000000,942
4,2,87.000000,997
4,2,88.000000,1053
4,2,89.000000,1118
4,2,90.000000,1204
4,2,91.000000,1324
4,2,92.000000,1477
4,2,93.000000,1723
4,2,94.000000,1898
4,2,95.000000,2037
4,2,96.000000,2497
4,2,97.000000,3971
4,2,98.000000,6451
4,2,99.000000,13383
4,2,99.900000,43263
4,2,99.990000,83583
4,2,99.999000,711679
4,2,100.000000,711679
5,1,1.000000,24
5,1,2.000000,24
5,1,3.000000,24
5,1,4.000000,24
5,1,5.000000,25
5,1,6.000000,25
5,1,7.000000,25
5,1,8.000000,25
5,1,9.000000,25
5,1,10.000000,25
5,1,11.000000,25
5,1,12.000000,25
5,1,13.000000,25
5,1,14.000000,25
5,1,15.000000,25
5,1,16.000000,25
5,1,17.000000,25
5,1,18.000000,25
5,1,19.000000,25
5,1,20.000000,26
5,1,21.000000,26
5,1,22.000000,26
5,1,23.000000,26
5,1,24.000000,28
5,1,25.000000,28
5,1,26.000000,29
5,1,27.000000,29
5,1,28.000000,29
5,1,29.000000,30
5,1,30.000000,30
5,1,31.000000,30
5,1,32.000000,31
5,1,33.000000,31
5,1,34.000000,31
5,1,35.000000,32
5,1,36.000000,32
5,1,37.000000,33
5,1,38.000000,33
5,1,39.000000,34
5,1,40.000000,35
5,1,41.000000,36
5,1,42.000000,39
5,1,43.000000,42
5,1,44.000000,45
5,1,45.000000,47
5,1,46.000000,49
5,1,47.000000,51
5,1,48.000000,54
5,1,49.000000,57
5,1,50.000000,59
5,1,51.000000,62
5,1,52.000000,66
5,1,53.000000,70
5,1,54.000000,73
5,1,55.000000,76
5,1,56.000000,80
5,1,57.000000,86
5,1,58.000000,95
5,1,59.000000,105
5,1,60.000000,114
5,1,61.000000,126
5,1,62.000000,146
5,1,63.000000,160
5,1,64.000000,175
5,1,65.000000,216
5,1,66.000000,287
5,1,67.000000,294
5,1,68.000000,300
5,1,69.000000,305
5,1,70.000000,314
5,1,71.000000,339
5,1,72.000000,409
5,1,73.000000,453
5,1,74.000000,489
5,1,75.000000,530
5,1,76.000000,571
5,1,77.000000,618
5,1,78.000000,667
5,1,79.000000,713
5,1,80.000000,735
5,1,81.000000,790
5,1,82.000000,848
5,1,83.000000,901
5,1,84.000000,975
5,1,85.000000,1059
5,1,86.000000,1136
5,1,87.000000,1202
5,1,88.000000,1308
5,1,89.000000,1423
5,1,90.000000,1549
5,1,91.000000,1684
5,1,92.000000,1872
5,1,93.000000,2040
5,1,94.000000,2179
5,1,95.000000,2329
5,1,96.000000,2599
5,1,97.000000,3151
5,1,98.000000,3883
5,1,99.000000,4751
5,1,99.900000,7831
5,1,99.990000,11367
5,1,99.999000,648191
5,1,100.000000,648191
5,2,1.000000,27
5,2,2.000000,27
5,2,3.000000,28
5,2,4.000000,28
5,2,5.000000,28
5,2,6.000000,29
5,2,7.000000,29
5,2,8.000000,29
5,2,9.000000,29
5,2,10.000000,30
5,2,11.000000,30
5,2,12.000000,30
5,2,13.000000,30
5,2,14.000000,30
5,2,15.000000,31
5,2,16.000000,31
5,2,17.000000,31
5,2,18.000000,32
5,2,19.000000,32
5,2,20.000000,32
5,2,21.000000,33
5,2,22.000000,34
5,2,23.000000,36
5,2,24.000000,38
5,2,25.000000,40
5,2,26.000000,42
5,2,27.000000,44
5,2,28.000000,45
5,2,29.000000,46
5,2,30.000000,48
5,2,31.000000,49
5,2,32.000000,52
5,2,33.000000,54
5,2,34.000000,56
5,2,35.000000,59
5,2,36.000000,62
5,2,37.000000,65
5,2,38.000000,69
5,2,39.000000,72
5,2,40.000000,75
5,2,41.000000,78
5,2,42.000000,81
5,2,43.000000,86
5,2,44.000000,94
5,2,45.000000,102
5,2,46.000000,110
5,2,47.000000,118
5,2,48.000000,128
5,2,49.000000,142
5,2,50.000000,147
5,2,51.000000,158
5,2,52.000000,175
5,2,53.000000,207
5,2,54.000000,255
5,2,55.000000,263
5,2,56.000000,267
5,2,57.000000,270
5,2,58.000000,272
5,2,59.000000,275
5,2,60.000000,279
5,2,61.000000,284
5,2,62.000000,302
5,2,63.000000,351
5,2,64.000000,402
5,2,65.000000,442
5,2,66.000000,481
5,2,67.000000,521
5,2,68.000000,562
5,2,69.000000,599
5,2,70.000000,639
5,2,71.000000,655
5,2,72.000000,671
5,2,73.000000,716
5,2,74.000000,768
5,2,75.000000,813
5,2,76.000000,854
5,2,77.000000,910
5,2,78.000000,968
5,2,79.000000,1023
5,2,80.000000,1053
5,2,81.000000,1108
5,2,82.000000,1175
5,2,83.000000,1242
5,2,84.000000,1322
5,2,85.000000,1402
5,2,86.000000,1471
5,2,87.000000,1594
5,2,88.000000,1751
5,2,89.000000,1902
5,2,90.000000,2101
5,2,91.000000,2251
5,2,92.000000,2371
5,2,93.000000,2485
5,2,94.000000,2651
5,2,95.000000,2959
5,2,96.000000,3691
5,2,97.000000,5423
5,2,98.000000,9023
5,2,99.000000,18255
5,2,99.900000,57887
5,2,99.990000,91199
5,2,99.999000,128703
5,2,100.000000,128703
6,1,1.000000,25
6,1,2.000000,26
6,1,3.000000,27
6,1,4.000000,27
6,1,5.000000,28
6,1,6.000000,28
6,1,7.000000,28
6,1,8.000000,29
6,1,9.000000,29
6,1,10.000000,30
6,1,11.000000,30
6,1,12.000000,30
6,1,13.000000,31
6,1,14.000000,31
6,1,15.000000,32
6,1,16.000000,32
6,1,17.000000,34
6,1,18.000000,35
6,1,19.000000,38
6,1,20.000000,42
6,1,21.000000,44
6,1,22.000000,46
6,1,23.000000,48
6,1,24.000000,51
6,1,25.000000,54
6,1,26.000000,56
6,1,27.000000,59
6,1,28.000000,61
6,1,29.000000,64
6,1,30.000000,67
6,1,31.000000,68
6,1,32.000000,70
6,1,33.000000,72
6,1,34.000000,74
6,1,35.000000,75
6,1,36.000000,77
6,1,37.000000,80
6,1,38.000000,82
6,1,39.000000,85
6,1,40.000000,89
6,1,41.000000,94
6,1,42.000000,100
6,1,43.000000,106
6,1,44.000000,112
6,1,45.000000,116
6,1,46.000000,121
6,1,47.000000,127
6,1,48.000000,140
6,1,49.000000,155
6,1,50.000000,164
6,1,51.000000,181
6,1,52.000000,202
6,1,53.000000,224
6,1,54.000000,271
6,1,55.000000,307
6,1,56.000000,334
6,1,57.000000,359
6,1,58.000000,388
6,1,59.000000,415
6,1,60.000000,441
6,1,61.000000,470
6,1,62.000000,496
6,1,63.000000,525
6,1,64.000000,558
6,1,65.000000,595
6,1,66.000000,628
6,1,67.000000,659
6,1,68.000000,696
6,1,69.000000,733
6,1,70.000000,768
6,1,71.000000,804
6,1,72.000000,842
6,1,73.000000,877
6,1,74.000000,916
6,1,75.000000,956
6,1,76.000000,997
6,1,77.000000,1046
6,1,78.000000,1095
6,1,79.000000,1154
6,1,80.000000,1217
6,1,81.000000,1288
6,1,82.000000,1365
6,1,83.000000,1444
6,1,84.000000,1536
6,1,85.000000,1629
6,1,86.000000,1740
6,1,87.000000,1865
6,1,88.000000,1988
6,1,89.000000,2107
6,1,90.000000,2241
6,1,91.000000,2391
6,1,92.000000,2569
6,1,93.000000,2795
6,1,94.000000,3087
6,1,95.000000,3517
6,1,96.000000,3895
6,1,97.000000,4315
6,1,98.000000,4863
6,1,99.000000,5731
6,1,99.900000,8807
6,1,99.990000,14047
6,1,99.999000,23679
6,1,100.000000,23679
6,2,1.000000,27
6,2,2.000000,27
6,2,3.000000,28
6,2,4.000000,28
6,2,5.000000,29
6,2,6.000000,29
6,2,7.000000,29
6,2,8.000000,30
6,2,9.000000,30
6,2,10.000000,30
6,2,11.000000,31
6,2,12.000000,31
6,2,13.000000,31
6,2,14.000000,32
6,2,15.000000,33
6,2,16.000000,34
6,2,17.000000,35
6,2,18.000000,38
6,2,19.000000,42
6,2,20.000000,44
6,2,21.000000,46
6,2,22.000000,48
6,2,23.000000,50
6,2,24.000000,52
6,2,25.000000,55
6,2,26.000000,58
6,2,27.000000,61
6,2,28.000000,63
6,2,29.000000,66
6,2,30.000000,69
6,2,31.000000,71
6,2,32.000000,73
6,2,33.000000,75
6,2,34.000000,77
6,2,35.000000,79
6,2,36.000000,81
6,2,37.000000,84
6,2,38.000000,88
6,2,39.000000,92
6,2,40.000000,97
6,2,41.000000,102
6,2,42.000000,108
6,2,43.000000,114
6,2,44.000000,120
6,2,45.000000,127
6,2,46.000000,138
6,2,47.000000,156
6,2,48.000000,168
6,2,49.000000,183
6,2,50.000000,204
6,2,51.000000,222
6,2,52.000000,251
6,2,53.000000,311
6,2,54.000000,345
6,2,55.000000,379
6,2,56.000000,420
6,2,57.000000,458
6,2,58.000000,493
6,2,59.000000,523
6,2,60.000000,556
6,2,61.000000,596
6,2,62.000000,642
6,2,63.000000,686
6,2,64.000000,727
6,2,65.000000,765
6,2,66.000000,803
6,2,67.000000,839
6,2,68.000000,875
6,2,69.000000,910
6,2,70.000000,948
6,2,71.000000,987
6,2,72.000000,1034
6,2,73.000000,1075
6,2,74.000000,1126
6,2,75.000000,1179
6,2,76.000000,1235
6,2,77.000000,1295
6,2,78.000000,1358
6,2,79.000000,1427
6,2,80.000000,1502
6,2,81.000000,1577
6,2,82.000000,1657
6,2,83.000000,1752
6,2,84.000000,1873
6,2,85.000000,2013
6,2,86.000000,2161
6,2,87.000000,2309
6,2,88.000000,2437
6,2,89.000000,2581
6,2,90.000000,2749
6,2,91.000000,2935
6,2,92.000000,3183
6,2,93.000000,3623
6,2,94.000000,4499
6,2,95.000000,5939
6,2,96.000000,7863
6,2,97.000000,11663
6,2,98.000000,16927
6,2,99.000000,26815
6,2,99.900000,62719
6,2,99.990000,97599
6,2,99.999000,135039
6,2,100.000000,135039
7,1,1.000000,27
7,1,2.000000,28
7,1,3.000000,28
7,1,4.000000,29
7,1,5.000000,29
7,1,6.000000,29
7,1,7.000000,30
7,1,8.000000,30
7,1,9.000000,30
7,1,10.000000,31
7,1,11.000000,31
7,1,12.000000,31
7,1,13.000000,32
7,1,14.000000,32
7,1,15.000000,33
7,1,16.000000,34
7,1,17.000000,37
7,1,18.000000,41
7,1,19.000000,44
