cpus,threadspercpu,percentile,time
2,1,72.000000,14
2,1,73.000000,14
2,1,74.000000,14
2,1,75.000000,14
2,1,76.000000,14
2,1,77.000000,14
2,1,78.000000,14
2,1,79.000000,14
2,1,80.000000,14
2,1,81.000000,14
2,1,82.000000,14
2,1,83.000000,14
2,1,84.000000,14
2,1,85.000000,14
2,1,86.000000,14
2,1,87.000000,14
2,1,88.000000,14
2,1,89.000000,14
2,1,90.000000,14
2,1,91.000000,14
2,1,92.000000,14
2,1,93.000000,14
2,1,94.000000,14
2,1,95.000000,14
2,1,96.000000,14
2,1,97.000000,14
2,1,98.000000,15
2,1,99.000000,15
2,1,99.900000,16
2,1,99.990000,43
2,1,99.999000,13279
2,1,100.000000,13279
2,2,1.000000,12
2,2,2.000000,12
2,2,3.000000,12
2,2,4.000000,12
2,2,5.000000,12
2,2,6.000000,12
2,2,7.000000,12
2,2,8.000000,12
2,2,9.000000,12
2,2,10.000000,12
2,2,11.000000,12
2,2,12.000000,12
2,2,13.000000,12
2,2,14.000000,12
2,2,15.000000,13
2,2,16.000000,13
2,2,17.000000,13
2,2,18.000000,13
2,2,19.000000,13
2,2,20.000000,13
2,2,21.000000,13
2,2,22.000000,13
2,2,23.000000,13
2,2,24.000000,13
2,2,25.000000,13
2,2,26.000000,13
2,2,27.000000,13
2,2,28.000000,13
2,2,29.000000,13
2,2,30.000000,13
2,2,31.000000,13
2,2,32.000000,13
2,2,33.000000,13
2,2,34.000000,13
2,2,35.000000,13
2,2,36.000000,13
2,2,37.000000,13
2,2,38.000000,13
2,2,39.000000,13
2,2,40.000000,13
2,2,41.000000,13
2,2,42.000000,13
2,2,43.000000,13
2,2,44.000000,13
2,2,45.000000,13
2,2,46.000000,13
2,2,47.000000,13
2,2,48.000000,13
2,2,49.000000,13
2,2,50.000000,13
2,2,51.000000,13
2,2,52.000000,13
2,2,53.000000,13
2,2,54.000000,13
2,2,55.000000,13
2,2,56.000000,13
2,2,57.000000,13
2,2,58.000000,13
2,2,59.000000,13
2,2,60.000000,13
2,2,61.000000,13
2,2,62.000000,13
2,2,63.000000,13
2,2,64.000000,13
2,2,65.000000,13
2,2,66.000000,13
2,2,67.000000,13
2,2,68.000000,13
2,2,69.000000,13
2,2,70.000000,13
2,2,71.000000,13
2,2,72.000000,13
2,2,73.000000,13
2,2,74.000000,13
2,2,75.000000,13
2,2,76.000000,13
2,2,77.000000,13
2,2,78.000000,13
2,2,79.000000,13
2,2,80.000000,13
2,2,81.000000,13
2,2,82.000000,13
2,2,83.000000,13
2,2,84.000000,13
2,2,85.000000,13
2,2,86.000000,14
2,2,87.000000,14
2,2,88.000000,14
2,2,89.000000,14
2,2,90.000000,14
2,2,91.000000,14
2,2,92.000000,14
2,2,93.000000,14
2,2,94.000000,14
2,2,95.000000,14
2,2,96.000000,14
2,2,97.000000,14
2,2,98.000000,14
2,2,99.000000,15
2,2,99.900000,16
2,2,99.990000,30
2,2,99.999000,18079
2,2,100.000000,18079
3,1,1.000000,12
3,1,2.000000,12
3,1,3.000000,12
3,1,4.000000,12
3,1,5.000000,12
3,1,6.000000,12
3,1,7.000000,12
3,1,8.000000,12
3,1,9.000000,12
3,1,10.000000,12
3,1,11.000000,12
3,1,12.000000,12
3,1,13.000000,12
3,1,14.000000,12
3,1,15.000000,12
3,1,16.000000,12
3,1,17.000000,12
3,1,18.000000,12
3,1,19.000000,12
3,1,20.000000,12
3,1,21.000000,12
3,1,22.000000,12
3,1,23.000000,12
3,1,24.000000,13
3,1,25.000000,13
3,1,26.000000,13
3,1,27.000000,13
3,1,28.000000,13
3,1,29.000000,13
3,1,30.000000,13
3,1,31.000000,13
3,1,32.000000,13
3,1,33.000000,13
3,1,34.000000,13
3,1,35.000000,13
3,1,36.000000,13
3,1,37.000000,13
3,1,38.000000,13
3,1,39.000000,13
3,1,40.000000,13
3,1,41.000000,13
3,1,42.000000,13
3,1,43.000000,13
3,1,44.000000,13
3,1,45.000000,13
3,1,46.000000,13
3,1,47.000000,13
3,1,48.000000,13
3,1,49.000000,13
3,1,50.000000,13
3,1,51.000000,13
3,1,52.000000,13
3,1,53.000000,13
3,1,54.000000,13
3,1,55.000000,13
3,1,56.000000,13
3,1,57.000000,13
3,1,58.000000,13
3,1,59.000000,13
3,1,60.000000,13
3,1,61.000000,13
3,1,62.000000,13
3,1,63.000000,13
3,1,64.000000,13
3,1,65.000000,13
3,1,66.000000,13
3,1,67.000000,13
3,1,68.000000,13
3,1,69.000000,13
3,1,70.000000,13
3,1,71.000000,13
3,1,72.000000,13
3,1,73.000000,13
3,1,74.000000,13
3,1,75.000000,13
3,1,76.000000,13
3,1,77.000000,13
3,1,78.000000,13
3,1,79.000000,13
3,1,80.000000,13
3,1,81.000000,13
3,1,82.000000,13
3,1,83.000000,13
3,1,84.000000,13
3,1,85.000000,13
3,1,86.000000,13
3,1,87.000000,13
3,1,88.000000,13
3,1,89.000000,14
3,1,90.000000,14
3,1,91.000000,14
3,1,92.000000,14
3,1,93.000000,14
3,1,94.000000,14
3,1,95.000000,14
3,1,96.000000,14
3,1,97.000000,14
3,1,98.000000,14
3,1,99.000000,14
3,1,99.900000,16
3,1,99.990000,20
3,1,99.999000,13479
3,1,100.000000,13479
3,2,1.000000,12
3,2,2.000000,12
3,2,3.000000,12
3,2,4.000000,12
3,2,5.000000,12
3,2,6.000000,12
3,2,7.000000,12
3,2,8.000000,12
3,2,9.000000,12
3,2,10.000000,12
3,2,11.000000,13
3,2,12.000000,13
3,2,13.000000,13
3,2,14.000000,13
3,2,15.000000,13
3,2,16.000000,13
3,2,17.000000,13
3,2,18.000000,13
3,2,19.000000,13
3,2,20.000000,13
3,2,21.000000,13
3,2,22.000000,13
3,2,23.000000,13
3,2,24.000000,13
3,2,25.000000,13
3,2,26.000000,13
3,2,27.000000,13
3,2,28.000000,13
3,2,29.000000,13
3,2,30.000000,13
3,2,31.000000,13
3,2,32.000000,13
3,2,33.000000,13
3,2,34.000000,13
3,2,35.000000,13
3,2,36.000000,13
3,2,37.000000,13
3,2,38.000000,13
3,2,39.000000,13
3,2,40.000000,13
3,2,41.000000,13
3,2,42.000000,13
3,2,43.000000,13
3,2,44.000000,13
3,2,45.000000,13
3,2,46.000000,13
3,2,47.000000,13
3,2,48.000000,13
3,2,49.000000,13
3,2,50.000000,13
3,2,51.000000,13
3,2,52.000000,13
3,2,53.000000,13
3,2,54.000000,13
3,2,55.000000,13
3,2,56.000000,13
3,2,57.000000,13
3,2,58.000000,13
3,2,59.000000,13
3,2,60.000000,13
3,2,61.000000,13
3,2,62.000000,13
3,2,63.000000,13
3,2,64.000000,13
3,2,65.000000,13
3,2,66.000000,13
3,2,67.000000,13
3,2,68.000000,13
3,2,69.000000,13
3,2,70.000000,13
3,2,71.000000,13
3,2,72.000000,13
3,2,73.000000,13
3,2,74.000000,13
3,2,75.000000,13
3,2,76.000000,14
3,2,77.000000,14
3,2,78.000000,14
3,2,79.000000,14
3,2,80.000000,14
3,2,81.000000,14
3,2,82.000000,14
3,2,83.000000,14
3,2,84.000000,14
3,2,85.000000,14
3,2,86.000000,14
3,2,87.000000,14
3,2,88.000000,14
3,2,89.000000,14
3,2,90.000000,14
3,2,91.000000,14
3,2,92.000000,14
3,2,93.000000,14
3,2,94.000000,14
3,2,95.000000,14
3,2,96.000000,14
3,2,97.000000,14
3,2,98.000000,14
3,2,99.000000,15
3,2,99.900000,15
3,2,99.990000,25
3,2,99.999000,113
3,2,100.000000,113
4,1,1.000000,12
4,1,2.000000,12
4,1,3.000000,12
4,1,4.000000,12
4,1,5.000000,12
4,1,6.000000,12
4,1,7.000000,12
4,1,8.000000,12
4,1,9.000000,12
4,1,10.000000,12
4,1,11.000000,12
4,1,12.000000,12
4,1,13.000000,12
4,1,14.000000,12
4,1,15.000000,12
4,1,16.000000,12
4,1,17.000000,12
4,1,18.000000,12
4,1,19.000000,12
4,1,20.000000,12
4,1,21.000000,12
4,1,22.000000,12
4,1,23.000000,12
4,1,24.000000,13
4,1,25.000000,13
4,1,26.000000,13
4,1,27.000000,13
4,1,28.000000,13
4,1,29.000000,13
4,1,30.000000,13
4,1,31.000000,13
4,1,32.000000,13
4,1,33.000000,13
4,1,34.000000,13
4,1,35.000000,13
4,1,36.000000,13
4,1,37.000000,13
4,1,38.000000,13
4,1,39.000000,13
4,1,40.000000,13
4,1,41.000000,13
4,1,42.000000,13
4,1,43.000000,13
4,1,44.000000,13
4,1,45.000000,13
4,1,46.000000,13
4,1,47.000000,13
4,1,48.000000,13
4,1,49.000000,13
4,1,50.000000,13
4,1,51.000000,13
4,1,52.000000,13
4,1,53.000000,13
4,1,54.000000,13
4,1,55.000000,13
4,1,56.000000,13
4,1,57.000000,13
4,1,58.000000,13
4,1,59.000000,13
4,1,60.000000,13
4,1,61.000000,13
4,1,62.000000,13
4,1,63.000000,13
4,1,64.000000,13
4,1,65.000000,13
4,1,66.000000,13
4,1,67.000000,13
4,1,68.000000,13
4,1,69.000000,13
4,1,70.000000,13
4,1,71.000000,13
4,1,72.000000,13
4,1,73.000000,13
4,1,74.000000,13
4,1,75.000000,13
4,1,76.000000,13
4,1,77.000000,13
4,1,78.000000,13
4,1,79.000000,13
4,1,80.000000,13
4,1,81.000000,13
4,1,82.000000,13
4,1,83.000000,13
4,1,84.000000,13
4,1,85.000000,13
4,1,86.000000,13
4,1,87.000000,13
4,1,88.000000,13
4,1,89.000000,14
4,1,90.000000,14
4,1,91.000000,14
4,1,92.000000,14
4,1,93.000000,14
4,1,94.000000,14
4,1,95.000000,14
4,1,96.000000,14
4,1,97.000000,14
4,1,98.000000,14
4,1,99.000000,14
4,1,99.900000,16
4,1,99.990000,71
4,1,99.999000,100
4,1,100.000000,100
4,2,1.000000,12
4,2,2.000000,12
4,2,3.000000,12
4,2,4.000000,12
4,2,5.000000,12
4,2,6.000000,12
4,2,7.000000,12
4,2,8.000000,12
4,2,9.000000,12
4,2,10.000000,12
4,2,11.000000,12
4,2,12.000000,12
4,2,13.000000,12
4,2,14.000000,13
4,2,15.000000,13
4,2,16.000000,13
4,2,17.000000,13
4,2,18.000000,13
4,2,19.000000,13
4,2,20.000000,13
4,2,21.000000,13
4,2,22.000000,13
4,2,23.000000,13
4,2,24.000000,13
4,2,25.000000,13
4,2,26.000000,13
4,2,27.000000,13
4,2,28.000000,13
4,2,29.000000,13
4,2,30.000000,13
4,2,31.000000,13
4,2,32.000000,13
4,2,33.000000,13
4,2,34.000000,13
4,2,35.000000,13
4,2,36.000000,13
4,2,37.000000,13
4,2,38.000000,13
4,2,39.000000,13
4,2,40.000000,13
4,2,41.000000,13
4,2,42.000000,13
4,2,43.000000,13
4,2,44.000000,13
4,2,45.000000,13
4,2,46.000000,13
4,2,47.000000,13
4,2,48.000000,13
4,2,49.000000,13
4,2,50.000000,13
4,2,51.000000,13
4,2,52.000000,13
4,2,53.000000,13
4,2,54.000000,13
4,2,55.000000,13
4,2,56.000000,13
4,2,57.000000,13
4,2,58.000000,13
4,2,59.000000,13
4,2,60.000000,13
4,2,61.000000,13
4,2,62.000000,13
4,2,63.000000,13
4,2,64.000000,13
4,2,65.000000,13
4,2,66.000000,13
4,2,67.000000,13
4,2,68.000000,13
4,2,69.000000,13
4,2,70.000000,13
4,2,71.000000,13
4,2,72.000000,13
4,2,73.000000,13
4,2,74.000000,13
4,2,75.000000,13
4,2,76.000000,13
4,2,77.000000,13
4,2,78.000000,13
4,2,79.000000,13
4,2,80.000000,13
4,2,81.000000,14
4,2,82.000000,14
4,2,83.000000,14
4,2,84.000000,14
4,2,85.000000,14
4,2,86.000000,14
4,2,87.000000,14
4,2,88.000000,14
4,2,89.000000,14
4,2,90.000000,14
4,2,91.000000,14
4,2,92.000000,14
4,2,93.000000,14
4,2,94.000000,14
4,2,95.000000,14
4,2,96.000000,14
4,2,97.000000,15
4,2,98.000000,15
4,2,99.000000,15
4,2,99.900000,16
4,2,99.990000,34
4,2,99.999000,17295
4,2,100.000000,17295
5,1,1.000000,12
5,1,2.000000,12
5,1,3.000000,12
5,1,4.000000,12
5,1,5.000000,12
5,1,6.000000,12
5,1,7.000000,12
5,1,8.000000,12
5,1,9.000000,12
5,1,10.000000,12
5,1,11.000000,12
5,1,12.000000,12
5,1,13.000000,12
5,1,14.000000,12
5,1,15.000000,12
5,1,16.000000,12
5,1,17.000000,12
5,1,18.000000,12
5,1,19.000000,13
5,1,20.000000,13
5,1,21.000000,13
5,1,22.000000,13
5,1,23.000000,13
5,1,24.000000,13
5,1,25.000000,13
5,1,26.000000,13
5,1,27.000000,13
5,1,28.000000,13
5,1,29.000000,13
5,1,30.000000,13
5,1,31.000000,13
5,1,32.000000,13
5,1,33.000000,13
5,1,34.000000,13
5,1,35.000000,13
5,1,36.000000,13
5,1,37.000000,13
5,1,38.000000,13
5,1,39.000000,13
5,1,40.000000,13
5,1,41.000000,13
5,1,42.000000,13
5,1,43.000000,13
5,1,44.000000,13
5,1,45.000000,13
5,1,46.000000,13
5,1,47.000000,13
5,1,48.000000,13
5,1,49.000000,13
5,1,50.000000,13
5,1,51.000000,13
5,1,52.000000,13
5,1,53.000000,13
5,1,54.000000,13
5,1,55.000000,13
5,1,56.000000,13
5,1,57.000000,13
5,1,58.000000,13
5,1,59.000000,13
5,1,60.000000,13
5,1,61.000000,13
5,1,62.000000,13
5,1,63.000000,13
5,1,64.000000,13
5,1,65.000000,13
5,1,66.000000,13
5,1,67.000000,13
5,1,68.000000,13
5,1,69.000000,13
5,1,70.000000,13
5,1,71.000000,13
5,1,72.000000,13
5,1,73.000000,13
5,1,74.000000,13
5,1,75.000000,13
5,1,76.000000,13
5,1,77.000000,13
5,1,78.000000,13
5,1,79.000000,13
5,1,80.000000,13
5,1,81.000000,13
5,1,82.000000,13
5,1,83.000000,13
5,1,84.000000,13
5,1,85.000000,13
5,1,86.000000,13
5,1,87.000000,14
5,1,88.000000,14
5,1,89.000000,14
5,1,90.000000,14
5,1,91.000000,14
5,1,92.000000,14
5,1,93.000000,14
5,1,94.000000,14
5,1,95.000000,14
5,1,96.000000,14
5,1,97.000000,14
5,1,98.000000,14
5,1,99.000000,15
5,1,99.900000,17
5,1,99.990000,20
5,1,99.999000,13023
5,1,100.000000,13023
5,2,1.000000,12
5,2,2.000000,12
5,2,3.000000,12
5,2,4.000000,12
5,2,5.000000,12
5,2,6.000000,12
5,2,7.000000,12
5,2,8.000000,12
5,2,9.000000,12
5,2,10.000000,12
5,2,11.000000,12
5,2,12.000000,12
5,2,13.000000,12
5,2,14.000000,12
5,2,15.000000,12
5,2,16.000000,12
5,2,17.000000,12
5,2,18.000000,12
5,2,19.000000,12
5,2,20.000000,12
5,2,21.000000,12
5,2,22.000000,12
5,2,23.000000,13
5,2,24.000000,13
5,2,25.000000,13
5,2,26.000000,13
5,2,27.000000,13
5,2,28.000000,13
5,2,29.000000,13
5,2,30.000000,13
5,2,31.000000,13
5,2,32.000000,13
5,2,33.000000,13
5,2,34.000000,13
5,2,35.000000,13
5,2,36.000000,13
5,2,37.000000,13
5,2,38.000000,13
5,2,39.000000,13
5,2,40.000000,13
5,2,41.000000,13
5,2,42.000000,13
5,2,43.000000,13
5,2,44.000000,13
5,2,45.000000,13
5,2,46.000000,13
5,2,47.000000,13
5,2,48.000000,13
5,2,49.000000,13
5,2,50.000000,13
5,2,51.000000,13
5,2,52.000000,13
5,2,53.000000,13
5,2,54.000000,13
5,2,55.000000,13
5,2,56.000000,13
5,2,57.000000,13
5,2,58.000000,13
5,2,59.000000,13
5,2,60.000000,13
5,2,61.000000,13
5,2,62.000000,13
5,2,63.000000,13
5,2,64.000000,13
5,2,65.000000,13
5,2,66.000000,13
5,2,67.000000,13
5,2,68.000000,13
5,2,69.000000,13
5,2,70.000000,13
5,2,71.000000,13
5,2,72.000000,13
5,2,73.000000,13
5,2,74.000000,13
5,2,75.000000,13
5,2,76.000000,13
5,2,77.000000,13
5,2,78.000000,13
5,2,79.000000,13
5,2,80.000000,13
5,2,81.000000,13
5,2,82.000000,13
5,2,83.000000,13
5,2,84.000000,13
5,2,85.000000,13
5,2,86.000000,13
5,2,87.000000,13
5,2,88.000000,14
5,2,89.000000,14
5,2,90.000000,14
5,2,91.000000,14
5,2,92.000000,14
5,2,93.000000,14
5,2,94.000000,14
5,2,95.000000,14
5,2,96.000000,14
5,2,97.000000,14
5,2,98.000000,14
5,2,99.000000,15
5,2,99.900000,17
5,2,99.990000,40
5,2,99.999000,38815
5,2,100.000000,38815
6,1,1.000000,12
6,1,2.000000,12
6,1,3.000000,12
6,1,4.000000,12
6,1,5.000000,12
6,1,6.000000,12
6,1,7.000000,12
6,1,8.000000,12
6,1,9.000000,12
6,1,10.000000,12
6,1,11.000000,13
6,1,12.000000,13
6,1,13.000000,13
6,1,14.000000,13
6,1,15.000000,13
6,1,16.000000,13
6,1,17.000000,13
6,1,18.000000,13
6,1,19.000000,13
6,1,20.000000,13
6,1,21.000000,13
6,1,22.000000,13
6,1,23.000000,13
6,1,24.000000,13
6,1,25.000000,13
6,1,26.000000,13
6,1,27.000000,13
6,1,28.000000,13
6,1,29.000000,13
6,1,30.000000,13
6,1,31.000000,13
6,1,32.000000,13
6,1,33.000000,13
6,1,34.000000,13
6,1,35.000000,13
6,1,36.000000,13
6,1,37.000000,13
6,1,38.000000,13
6,1,39.000000,13
6,1,40.000000,13
6,1,41.000000,13
6,1,42.000000,13
6,1,43.000000,13
6,1,44.000000,13
6,1,45.000000,13
6,1,46.000000,13
6,1,47.000000,13
6,1,48.000000,13
6,1,49.000000,13
6,1,50.000000,13
6,1,51.000000,13
6,1,52.000000,13
6,1,53.000000,13
6,1,54.000000,13
6,1,55.000000,13
6,1,56.000000,13
6,1,57.000000,13
6,1,58.000000,13
6,1,59.000000,13
6,1,60.000000,13
6,1,61.000000,13
6,1,62.000000,13
6,1,63.000000,13
6,1,64.000000,13
6,1,65.000000,13
6,1,66.000000,13
6,1,67.000000,13
6,1,68.000000,13
6,1,69.000000,13
6,1,70.000000,13
6,1,71.000000,13
6,1,72.000000,13
6,1,73.000000,13
6,1,74.000000,13
6,1,75.000000,13
6,1,76.000000,14
6,1,77.000000,14
6,1,78.000000,14
6,1,79.000000,14
6,1,80.000000,14
6,1,81.000000,14
6,1,82.000000,14
6,1,83.000000,14
6,1,84.000000,14
6,1,85.000000,14
6,1,86.000000,14
6,1,87.000000,14
6,1,88.000000,14
6,1,89.000000,14
6,1,90.000000,14
6,1,91.000000,14
6,1,92.000000,14
6,1,93.000000,14
6,1,94.000000,14
6,1,95.000000,14
6,1,96.000000,14
6,1,97.000000,14
6,1,98.000000,14
6,1,99.000000,15
6,1,99.900000,15
6,1,99.990000,28
6,1,99.999000,106
6,1,100.000000,106
6,2,1.000000,12
6,2,2.000000,12
6,2,3.000000,12
6,2,4.000000,12
6,2,5.000000,12
6,2,6.000000,12
6,2,7.000000,12
6,2,8.000000,12
6,2,9.000000,12
6,2,10.000000,12
6,2,11.000000,12
6,2,12.000000,12
6,2,13.000000,12
6,2,14.000000,13
6,2,15.000000,13
6,2,16.000000,13
6,2,17.000000,13
6,2,18.000000,13
6,2,19.000000,13
6,2,20.000000,13
6,2,21.000000,13
6,2,22.000000,13
6,2,23.000000,13
6,2,24.000000,13
6,2,25.000000,13
6,2,26.000000,13
6,2,27.000000,13
6,2,28.000000,13
6,2,29.000000,13
6,2,30.000000,13
6,2,31.000000,13
6,2,32.000000,13
6,2,33.000000,13
6,2,34.000000,13
6,2,35.000000,13
6,2,36.000000,13
6,2,37.000000,13
6,2,38.000000,13
6,2,39.000000,13
6,2,40.000000,13
6,2,41.000000,13
6,2,42.000000,13
6,2,43.000000,13
6,2,44.000000,13
6,2,45.000000,13
6,2,46.000000,13
6,2,47.000000,13
6,2,48.000000,13
6,2,49.000000,13
6,2,50.000000,13
6,2,51.000000,13
6,2,52.000000,13
6,2,53.000000,13
6,2,54.000000,13
6,2,55.000000,13
6,2,56.000000,13
6,2,57.000000,13
6,2,58.000000,13
6,2,59.000000,13
6,2,60.000000,13
6,2,61.000000,13
6,2,62.000000,13
6,2,63.000000,13
6,2,64.000000,13
6,2,65.000000,13
6,2,66.000000,13
6,2,67.000000,13
6,2,68.000000,13
6,2,69.000000,13
6,2,70.000000,13
6,2,71.000000,13
6,2,72.000000,13
6,2,73.000000,13
6,2,74.000000,13
6,2,75.000000,13
6,2,76.000000,13
6,2,77.000000,13
6,2,78.000000,14
6,2,79.000000,14
6,2,80.000000,14
6,2,81.000000,14
6,2,82.000000,14
6,2,83.000000,14
6,2,84.000000,14
6,2,85.000000,14
6,2,86.000000,14
6,2,87.000000,14
6,2,88.000000,14
6,2,89.000000,14
6,2,90.000000,14
6,2,91.000000,14
6,2,92.000000,14
6,2,93.000000,14
6,2,94.000000,14
6,2,95.000000,14
6,2,96.000000,14
6,2,97.000000,14
6,2,98.000000,15
6,2,99.000000,15
6,2,99.900000,16
6,2,99.990000,18
6,2,99.999000,45
6,2,100.000000,45
7,1,1.000000,13
7,1,2.000000,13
7,1,3.000000,13
7,1,4.000000,13
7,1,5.000000,13
7,1,6.000000,14
7,1,7.000000,14
7,1,8.000000,14
7,1,9.000000,14
7,1,10.000000,14
7,1,11.000000,14
7,1,12.000000,14
7,1,13.000000,14
7,1,14.000000,14
7,1,15.000000,14
7,1,16.000000,14
7,1,17.000000,14
7,1,18.000000,14
7,1,19.000000,14
7,1,20.000000,14
7,1,21.000000,14
7,1,22.000000,14
7,1,23.000000,14
7,1,24.000000,14
7,1,25.000000,14
7,1,26.000000,14
7,1,27.000000,14
7,1,28.000000,14
7,1,29.000000,14
7,1,30.000000,14
7,1,31.000000,14
7,1,32.000000,14
